time,33000,11000,3700,0
47.68,5.3162,5.6277,5.6734,5.4931
47.76,5.3682,5.66,5.7085,5.4469
47.84,5.4166,5.7334,5.7636,5.4059
47.92,5.4424,5.7641,5.7536,5.3596
48,5.4586,5.7677,5.7033,5.3189
48.08,5.4135,5.7001,5.7206,5.4009
48.16,5.3765,5.6601,5.7676,5.4884
48.24,5.4056,5.6939,5.7625,5.5245
48.32,5.457,5.691,5.7598,5.5595
48.4,5.472,5.6725,5.7612,5.5645
48.48,5.4323,5.596,5.8376,5.4504
48.56,5.4612,5.6062,5.7338,5.485
48.64,5.5182,5.6212,5.6757,5.5011
48.72,5.5151,5.7011,5.7585,5.4658
48.8,5.4904,5.7515,5.8081,5.4209
48.88,5.473,5.708,5.7911,5.4061
48.96,5.4846,5.6789,5.7673,5.4196
49.04,5.457,5.576,5.7545,5.4054
49.12,5.3985,5.5134,5.7791,5.384
49.2,5.4249,5.6321,5.7857,5.3876
49.28,5.4616,5.6862,5.7723,5.3955
49.36,5.4267,5.5561,5.702,5.4141
49.44,5.3955,5.4798,5.6325,5.4431
49.52,5.4248,5.529,5.6928,5.4215
49.6,5.4343,5.5739,5.7632,5.3662
49.68,5.4179,5.5697,5.7864,5.3665
49.76,5.4243,5.5709,5.7731,5.4036
49.84,5.4877,5.5844,5.7791,5.4133
49.92,5.5592,5.5827,5.8243,5.4073
50,5.4521,5.6941,5.8166,5.4145
50.08,5.3169,5.8148,5.7818,5.4338
50.16,5.3275,5.7529,5.6716,5.4702
50.24,5.3695,5.6819,5.584,5.479
50.32,5.3785,5.6998,5.6247,5.4854
50.4,5.3769,5.7146,5.6422,5.5133
50.48,5.5134,5.7353,5.5591,5.4381
50.56,5.6577,5.7455,5.5231,5.3392
50.64,5.5296,5.6416,5.5559,5.4096
50.72,5.4022,5.5847,5.5422,5.5081
50.8,5.4373,5.5771,5.572,5.4655
50.88,5.4755,5.5502,5.6221,5.4191
50.96,5.4401,5.6631,5.6346,5.4104
51.04,5.3981,5.7876,5.6421,5.4213
51.12,5.367,5.773,5.6748,5.4636
51.2,5.3503,5.7371,5.7261,5.4696
51.28,5.3762,5.6602,5.7315,5.45
51.36,5.3843,5.5949,5.725,5.4781
51.44,5.4349,5.711,5.7307,5.5975
51.52,5.5234,5.8277,5.718,5.6624
51.6,5.5471,5.8223,5.7011,5.6356
51.68,5.4385,5.5494,5.6179,5.3965
51.76,5.4154,5.6168,5.6678,5.4648
51.84,5.4523,5.6719,5.7346,5.5211
51.92,5.4309,5.6345,5.7065,5.489
52,5.4126,5.5778,5.6557,5.436
52.08,5.4084,5.5983,5.6558,5.3837
52.16,5.3473,5.631,5.6656,5.3406
52.24,5.3974,5.6458,5.6999,5.3775
52.32,5.492,5.6719,5.7376,5.4152
52.4,5.4982,5.6797,5.7372,5.4063
52.48,5.3216,5.5002,5.6217,5.4729
52.56,5.324,5.5766,5.6433,5.4322
52.64,5.3183,5.6377,5.653,5.4019
52.72,5.3563,5.5634,5.5819,5.4761
52.8,5.3981,5.5082,5.5125,5.5785
52.88,5.3812,5.5434,5.546,5.5879
52.96,5.386,5.5766,5.6259,5.5661
53.04,5.4549,5.602,5.6588,5.4936
53.12,5.498,5.6282,5.6431,5.4238
53.2,5.4756,5.5719,5.5907,5.4809
53.28,5.467,5.4889,5.5515,5.5083
53.36,5.438,5.5317,5.5628,5.4607
53.44,5.4084,5.5972,5.5742,5.4314
53.52,5.385,5.5945,5.6184,5.4144
53.6,5.3761,5.5949,5.6496,5.4057
53.68,5.3523,5.5802,5.6867,5.391
53.76,5.2988,5.5813,5.7614,5.4143
53.84,5.2708,5.6866,5.7732,5.4029
53.92,5.245,5.7683,5.7407,5.3405
54,5.2664,5.6427,5.6826,5.4031
54.08,5.3131,5.5308,5.6522,5.5074
54.16,5.3222,5.55,5.7446,5.5729
54.24,5.3141,5.5622,5.8332,5.6
54.32,5.3604,5.5447,5.8141,5.5395
54.4,5.4278,5.527,5.7762,5.5007
54.48,5.3911,5.6086,5.7676,5.4491
54.56,5.3373,5.6931,5.7945,5.3851
54.64,5.3649,5.5895,5.7367,5.3598
54.72,5.3977,5.5094,5.6401,5.3559
54.8,5.4332,5.5674,5.6741,5.4205
54.88,5.4579,5.6051,5.7557,5.4527
54.96,5.4261,5.6644,5.7827,5.4757
55.04,5.4095,5.7461,5.7756,5.5272
55.12,5.431,5.7275,5.7324,5.4979
55.2,5.4388,5.6927,5.7072,5.4532
55.28,5.449,5.6277,5.7394,5.4297
55.36,5.484,5.5536,5.7372,5.4228
55.44,5.5353,5.5116,5.5997,5.451
55.52,5.5264,5.5111,5.5155,5.4599
55.6,5.4813,5.5398,5.5364,5.448
55.68,5.3033,5.6947,5.5345,5.4067
55.76,5.3573,5.6494,5.5675,5.3803
55.84,5.42,5.6325,5.6114,5.3422
55.92,5.479,5.5895,5.6426,5.3501
56,5.5161,5.5469,5.6527,5.3549
56.08,5.475,5.5316,5.6295,5.3979
56.16,5.4251,5.5306,5.6232,5.4937
56.24,5.396,5.4608,5.6314,5.5939
56.32,5.3981,5.389,5.6498,5.6085
56.4,5.4086,5.397,5.6642,5.5654
56.48,5.4308,5.6684,5.7448,5.3264
56.56,5.4155,5.625,5.7498,5.3872
56.64,5.3785,5.6306,5.7785,5.4569
56.72,5.4085,5.6112,5.7265,5.4455
56.8,5.4588,5.5636,5.7007,5.4074
56.88,5.4423,5.5154,5.7132,5.4044
56.96,5.3726,5.4671,5.6992,5.4222
57.04,5.3083,5.5614,5.688,5.4893
57.12,5.3048,5.6819,5.6705,5.5458
57.2,5.367,5.627,5.6223,5.3962
57.28,5.4246,5.5309,5.5938,5.2715
57.36,5.4355,5.5531,5.6403,5.3871
57.44,5.424,5.6262,5.6839,5.4672
57.52,5.4283,5.6179,5.682,5.4785
57.6,5.412,5.596,5.6784,5.5025
57.68,5.3501,5.554,5.7385,5.4277
57.76,5.3269,5.4937,5.8017,5.4071
57.84,5.4135,5.5686,5.739,5.4195
57.92,5.4957,5.6705,5.6268,5.3898
58,5.4081,5.6656,5.6205,5.3976
58.08,5.3059,5.6637,5.6732,5.4287
58.16,5.3223,5.6646,5.6843,5.4735
58.24,5.3549,5.628,5.6814,5.4773
58.32,5.3495,5.5957,5.6649,5.465
58.4,5.353,5.597,5.6552,5.4784
58.48,5.3948,5.5684,5.6442,5.4201
58.56,5.4142,5.5224,5.6352,5.3773
58.64,5.3409,5.542,5.6836,5.3626
58.72,5.2883,5.5792,5.7164,5.3181
58.8,5.333,5.6209,5.7373,5.3183
58.88,5.3688,5.6478,5.7732,5.3372
58.96,5.4015,5.6458,5.7508,5.3681
59.04,5.4228,5.6474,5.7119,5.4123
59.12,5.415,5.6104,5.6147,5.4655
59.2,5.4256,5.573,5.5313,5.4796
59.28,5.3826,5.5561,5.5907,5.4651
59.36,5.3422,5.534,5.6474,5.4943
59.44,5.3189,5.5709,5.7204,5.4985
59.52,5.2607,5.609,5.8038,5.4731
59.6,5.2316,5.6033,5.8094,5.4638
59.68,5.4172,5.5674,5.6396,5.3019
59.76,5.4578,5.5887,5.6438,5.3184
59.84,5.481,5.6013,5.6656,5.3436
59.92,5.4718,5.6016,5.7384,5.3379
60,5.4672,5.6412,5.8177,5.3361
