time,3300,1100,370,120,41,14,4.6,1.5,0.51,0.17,0.056,0
17.84,7.1034,6.6497,6.8097,6.9092,7.035,7.1786,6.985,6.8067,6.5527,6.2821,6.2974,6.0612
17.92,6.9833,6.5608,6.9241,7.0936,7.0591,7.1201,6.9916,6.7238,6.5282,6.3671,6.2399,6.1452
18,6.9405,6.6345,6.913,7.0554,7.0412,7.1414,7.0761,6.7162,6.5368,6.2582,6.2251,6.2386
18.08,6.9453,6.6722,6.8875,6.9545,6.9791,7.1662,7.1738,6.6948,6.5494,6.1423,6.2649,6.2723
18.16,6.9221,6.7316,6.84,6.9456,6.9423,7.2254,7.1239,6.6991,6.5263,6.1599,6.2434,6.2157
18.24,6.8698,6.8341,6.7954,6.9261,6.9224,7.2446,7.0665,6.7085,6.51,6.219,6.2048,6.1448
18.32,6.9143,6.9064,6.7709,6.8947,6.9859,7.2169,7.0269,6.7249,6.4977,6.2264,6.2176,6.1391
18.4,6.9732,6.9299,6.7303,6.9055,7.0412,7.1979,7.0036,6.7221,6.4813,6.1841,6.2175,6.155
18.48,7.0706,6.8915,6.7722,6.9183,7.0074,7.0769,7.0457,6.7017,6.5493,6.1955,6.1159,6.1559
18.56,7.1697,6.9004,6.8552,6.8843,6.9765,6.9896,7.0301,6.6742,6.6286,6.2409,6.0141,6.1425
18.64,7.1958,6.935,6.8397,6.8896,7.0053,7.0303,6.8829,6.7011,6.5558,6.287,6.1756,6.0958
18.72,7.1711,6.9428,6.8205,6.941,7.0554,7.0614,6.794,6.7368,6.4824,6.3108,6.3665,6.0612
18.8,7.1113,6.8499,6.8535,6.9445,7.0639,6.9104,6.9393,6.708,6.4247,6.2493,6.3211,6.1004
18.88,7.0882,6.7601,6.8938,6.9347,7.0585,6.7654,7.078,6.6862,6.3999,6.2036,6.2647,6.1387
18.96,6.9531,6.7191,6.8814,6.903,7.0427,6.8723,7.0357,6.7438,6.4227,6.2106,6.1108,6.0524
19.04,6.8247,6.6954,6.8369,6.8896,7.0255,6.9678,7.0041,6.7787,6.4397,6.2266,5.9716,5.96
19.12,6.9542,6.6831,6.8327,6.8488,7.0831,6.9773,7.0315,6.7027,6.5072,6.2297,5.9588,5.9466
19.2,7.059,6.6644,6.8527,6.8133,7.1325,7.011,7.0019,6.6932,6.5677,6.2135,5.9672,5.9397
19.28,6.9817,6.7469,6.8687,6.7763,7.1441,7.0333,6.9587,6.7683,6.4789,6.2634,6.0548,5.9137
19.36,6.9715,6.8334,6.8484,6.7125,7.142,7.0355,7.021,6.803,6.3584,6.326,6.1121,5.8659
19.44,7.0212,6.9391,6.7961,6.7672,7.1571,6.9953,6.9374,6.7778,6.3127,6.3515,6.1165,5.8932
19.52,6.9643,7.0289,6.7629,6.8196,7.1986,6.9637,6.786,6.7765,6.3761,6.3558,6.118,5.9591
19.6,6.9003,7.0176,6.7574,6.8049,7.2076,6.9645,6.77,6.7751,6.4516,6.3313,6.1033,5.9642
19.68,6.8972,6.7847,6.9232,6.8608,7.0412,7.1368,7.0815,6.7087,6.4421,6.1169,6.037,5.8487
19.76,6.8889,6.8498,6.9301,6.835,7.074,7.1497,7.0855,6.6182,6.3875,6.0686,5.9942,5.8866
19.84,6.8722,6.8791,6.9227,6.7996,7.098,7.115,7.0861,6.541,6.3736,6.0494,5.9732,5.9525
19.92,6.8952,6.8256,6.84,6.8331,7.0633,7.1179,7.0181,6.6341,6.3537,6.1255,6.0145,5.9113
20,6.882,6.8198,6.7464,6.8294,7.0289,7.1586,6.9588,6.7267,6.3519,6.1729,6.0505,5.8365
20.08,6.8531,6.8847,6.8176,6.8644,7.0009,7.2017,6.9516,6.7133,6.3742,6.2323,6.0514,5.8292
20.16,6.852,6.943,6.9406,6.9228,6.9956,7.2572,6.9758,6.7181,6.3404,6.2811,6.0275,5.8141
20.24,6.9369,6.868,6.9367,6.9421,7.0521,7.0884,6.9535,6.7394,6.3586,6.1231,6.0353,5.7818
20.32,7.0112,6.7987,6.8897,6.975,7.0456,6.8795,6.8874,6.7336,6.4415,6.0102,6.0721,5.7766
20.4,6.9917,6.8111,6.8776,6.992,6.9994,6.8562,6.8737,6.7259,6.4734,6.0215,6.0751,5.7745
20.48,7.0489,6.8399,6.8595,7.0839,6.9302,6.9739,7.0344,6.6875,6.3429,6.0758,5.8051,5.7399
20.56,7.0881,6.8893,6.9126,6.9556,6.9187,6.9703,7.0107,6.6694,6.3561,6.0882,5.9439,5.7869
20.64,7.0986,6.936,6.9362,6.8669,6.8879,6.9864,6.957,6.6649,6.3341,6.1605,6.0827,5.8382
20.72,7.0682,6.9975,6.9643,6.8304,6.9075,6.9796,6.9631,6.7226,6.3062,6.1746,6.0502,5.7531
20.8,7.016,7.0827,7.0157,6.7829,6.9265,6.9564,6.98,6.7765,6.285,6.1288,5.9985,5.6842
20.88,6.9477,6.9841,7.0251,6.7059,6.9148,7.061,6.9902,6.7784,6.3127,6.0832,5.963,5.6779
20.96,6.9008,6.8704,7.0321,6.6122,6.9201,7.1253,6.9821,6.7626,6.3447,6.0127,5.9422,5.6568
21.04,6.8367,6.7668,6.8664,6.7122,6.9459,7.0595,6.9723,6.6402,6.3115,5.9061,5.8595,5.6762
21.12,6.7925,6.6623,6.6904,6.8669,6.9528,7.0508,6.9787,6.5536,6.2883,5.8723,5.8021,5.6969
21.2,6.8921,6.6943,6.7867,6.9011,6.8978,7.105,6.9287,6.5669,6.3277,5.9725,5.8369,5.7549
21.28,6.9748,6.7355,6.9032,6.8975,6.8734,7.1742,6.861,6.545,6.3788,6.0603,5.855,5.8093
21.36,6.991,6.8037,6.9518,6.8822,6.9392,7.1234,6.8602,6.4936,6.3545,6.0307,5.7743,5.8025
21.44,7.0241,6.8963,7.0149,6.8716,7.0174,7.0569,6.8861,6.47,6.302,5.9962,5.695,5.7967
21.52,7.0145,6.9255,7.0572,6.7626,7.05,7.0071,6.8812,6.5558,6.2811,5.9742,5.7754,5.7172
21.6,7.0058,6.9309,7.0777,6.6651,7.0371,6.9648,6.8894,6.6349,6.2698,5.9288,5.8687,5.665
21.68,7.0045,6.8955,6.9012,6.7343,6.9715,7.027,7.005,6.5908,6.2818,5.8786,5.8475,5.765
21.76,6.9674,6.839,6.7392,6.8403,6.9174,7.0458,7.0869,6.5338,6.2857,5.843,5.8121,5.8566
21.84,6.9947,6.7782,6.7501,6.7666,6.9714,6.9366,7.0462,6.4724,6.2954,5.9463,5.7986,5.7934
21.92,7.0784,6.7287,6.766,6.6319,7.0417,6.8555,7.0395,6.4357,6.2832,6.0797,5.7891,5.6954
22,6.9881,6.8419,6.774,6.7339,6.9867,6.9362,6.9976,6.4299,6.2729,5.9275,5.7597,5.6585
22.08,6.8756,6.9698,6.7638,6.878,6.9308,7.042,6.9156,6.3954,6.2884,5.7575,5.7142,5.6777
22.16,6.8363,6.8802,6.7855,6.9113,6.8757,7.0254,6.8983,6.4117,6.2824,5.863,5.7213,5.7186
22.24,6.7972,6.7785,6.8513,6.9325,6.8206,6.9861,6.8863,6.4595,6.2733,5.976,5.747,5.7078
22.32,6.8158,6.792,6.8667,6.9022,6.91,6.9529,6.8597,6.4423,6.233,5.9568,5.6983,5.6172
22.4,6.8101,6.8424,6.8424,6.8613,6.9861,6.9302,6.8613,6.4279,6.2176,5.9548,5.6823,5.5517
22.48,6.8737,6.8679,6.8343,6.8675,6.903,6.9525,6.7686,6.4749,6.2445,5.892,5.7363,5.5787
22.56,6.9846,6.8484,6.839,6.8714,6.8397,6.9783,6.668,6.5024,6.2384,5.8221,5.7445,5.6227
22.64,7.0101,6.8882,6.9611,6.8635,6.84,7.0177,6.6931,6.5495,6.2361,5.8966,5.7428,5.7248
22.72,7.0374,6.9725,7.084,6.8858,6.8239,7.0218,6.7317,6.593,6.2416,5.9737,5.7626,5.7952
22.8,6.9124,6.922,6.8805,6.914,6.9169,7.0434,6.855,6.5939,6.2706,5.9214,5.6915,5.6625
22.88,6.7798,6.8502,6.6788,6.9277,7.0068,7.0937,6.9537,6.5862,6.2782,5.85,5.6139,5.5687
22.96,6.89,6.8279,6.7967,6.8995,6.9287,7.0544,6.9493,6.5146,6.1686,5.866,5.5976,5.5799
23.04,7.0011,6.8047,6.9385,6.8645,6.909,7.0205,6.9722,6.4898,6.0783,5.8899,5.5856,5.5731
23.12,7.0163,6.7408,6.9284,6.793,7.0159,6.9965,7.0476,6.4433,6.0342,5.9001,5.6775,5.5603
23.2,7.0121,6.687,6.922,6.7511,7.0963,6.9597,7.0951,6.3624,6.0274,5.9294,5.7666,5.5697
23.28,6.951,6.6532,6.9074,6.82,6.9803,7.0699,7.0361,6.4179,6.0943,5.8681,5.7066,5.6002
23.36,6.8728,6.588,6.8651,6.8497,6.819,7.1894,6.9827,6.4752,6.1279,5.7777,5.6411,5.6071
23.44,6.9099,6.652,6.8435,6.8039,6.8873,7.0541,6.8869,6.5056,6.1909,5.7007,5.6881,5.6431
23.52,7.0345,6.7626,6.8367,6.7809,7.0176,6.9329,6.8053,6.5486,6.2396,5.6312,5.7443,5.6717
23.6,7.0876,6.7811,6.834,6.7849,7.0333,6.9429,6.8062,6.5529,6.214,5.6135,5.7373,5.6539
23.68,6.8377,6.9915,6.9092,6.8843,6.9675,7.0878,6.8304,6.5352,5.9717,5.7289,5.6356,5.4719
23.76,6.9221,6.9407,6.9335,6.8301,6.9258,7.0353,6.8694,6.5245,6.0203,5.7936,5.6024,5.5139
23.84,7.0487,6.8619,7.0251,6.7541,6.9059,6.9859,6.884,6.5807,6.0541,5.8605,5.5741,5.5496
23.92,7.1161,6.8127,7.0121,6.7886,6.8861,7.0033,6.8268,6.5372,6.0374,5.8556,5.5808,5.5407
24,7.1554,6.7837,6.9539,6.8491,6.8565,7.0495,6.771,6.4347,6.0372,5.7971,5.5656,5.5385
24.08,7.0675,6.8194,6.9256,6.7942,6.9316,7.0689,6.7601,6.3883,5.9826,5.7095,5.5128,5.5647
24.16,6.962,6.8379,6.9043,6.6817,7.078,7.035,6.7641,6.3639,5.9427,5.6684,5.4731,5.5837
24.24,6.8624,6.7797,6.8955,6.7058,7.0119,7.0107,6.8952,6.4058,5.9764,5.7301,5.5106,5.5829
24.32,6.7972,6.7276,6.8838,6.7804,6.8464,7.0101,7.0376,6.4504,6.0044,5.7638,5.5558,5.6034
24.4,6.8041,6.7198,6.8844,6.7905,6.8008,7.0038,7.0393,6.445,5.9969,5.7493,5.5587,5.6179
24.48,6.8587,6.7831,6.8568,6.8924,6.6966,6.8023,6.8818,6.3854,6.1675,5.8187,5.5646,5.3774
24.56,6.8658,6.8623,6.872,6.7826,6.7908,6.8641,6.8618,6.4272,6.1118,5.8069,5.577,5.3712
24.64,6.8833,6.9123,6.8626,6.6811,6.8719,6.9354,6.8326,6.471,6.0628,5.7713,5.5979,5.419
24.72,6.9822,6.8718,6.9547,6.7295,6.9002,6.9511,6.8526,6.4156,6.0316,5.7392,5.5917,5.4965
24.8,7.0852,6.8834,7.0771,6.7432,6.9466,6.9271,6.8507,6.3405,6.0072,5.7395,5.5487,5.5243
24.88,7.0525,6.8881,6.9791,6.6819,6.9829,6.9143,6.8242,6.3151,5.9199,5.7167,5.5138,5.4912
24.96,7.0005,6.8313,6.8592,6.6392,7.0046,6.9912,6.867,6.3254,5.8326,5.6775,5.4949,5.4954
25.04,6.9911,6.7866,6.8989,6.6983,6.8494,6.9956,6.9416,6.3971,5.8645,5.6874,5.5974,5.507
25.12,6.9851,6.7763,6.9557,6.7936,6.6948,6.9376,6.9326,6.4125,5.8767,5.7103,5.689,5.493
25.2,6.9773,6.7891,6.9942,6.883,6.7285,6.7857,6.8813,6.3707,5.9074,5.7333,5.5885,5.4789
25.28,6.9572,6.8078,7.027,6.896,6.8088,6.6382,6.8776,6.4103,5.9255,5.7465,5.5126,5.476
25.36,6.9281,6.8414,6.9402,6.7647,6.8451,6.6972,6.8455,6.4817,5.8969,5.6873,5.485,5.4656
25.44,6.9097,6.881,6.8382,6.6796,6.836,6.771,6.811,6.4755,5.9291,5.6392,5.4602,5.448
25.52,6.9365,6.9157,6.7828,6.6609,6.8452,6.8666,6.9141,6.3672,5.9256,5.6507,5.532,5.4835
25.6,6.964,6.928,6.7635,6.6918,6.8422,6.9589,7.0141,6.3185,5.8726,5.6571,5.6089,5.5426
25.68,6.9406,6.9015,6.8747,6.6928,6.8864,6.9202,6.9255,6.5102,5.8182,5.6861,5.5573,5.4886
25.76,6.9201,6.8864,6.943,6.6404,6.9072,6.9176,6.8155,6.6653,5.782,5.7091,5.4997,5.4359
25.84,6.8819,6.8696,6.9017,6.7825,6.8758,6.9617,6.7209,6.5623,5.7802,5.7077,5.5067,5.4174
25.92,6.8397,6.8398,6.9235,6.9604,6.9337,6.9395,6.6762,6.495,5.7731,5.6736,5.4937,5.3796
26,6.8525,6.7504,6.808,6.9868,6.9452,6.9397,6.7419,6.4504,5.8853,5.6267,5.4282,5.3965
26.08,6.8902,6.6932,6.6717,6.9793,6.9037,6.9836,6.7999,6.3703,5.9902,5.6165,5.3905,5.4122
26.16,6.939,6.739,6.7806,6.9241,6.8977,6.9536,6.8173,6.4171,5.9493,5.6158,5.4581,5.4106
26.24,6.9657,6.7761,6.8918,6.8866,6.9202,6.9078,6.826,6.4882,5.9186,5.6232,5.5304,5.42
26.32,6.9543,6.8182,6.9047,6.8806,6.9428,6.905,6.8167,6.4382,5.8786,5.6449,5.5704,5.4412
26.4,6.9442,6.8361,6.9234,6.8644,6.929,6.878,6.7915,6.4144,5.8578,5.6608,5.5605,5.4625
26.48,7.0108,6.9151,6.9506,6.7738,6.7764,6.7904,6.832,6.4695,5.8958,5.646,5.4662,5.4293
26.56,7.0466,7.001,6.951,6.6986,6.6391,6.7809,6.8739,6.4859,5.885,5.6217,5.4509,5.3969
26.64,7.0395,6.9318,6.9154,6.7558,6.7801,6.9249,6.7664,6.4298,5.8588,5.6615,5.493,5.4039
26.72,7.0517,6.8668,6.9055,6.7935,6.9662,7.0096,6.6923,6.417,5.9012,5.6836,5.4946,5.3813
26.8,6.9225,6.8566,6.852,6.7915,6.8719,6.9371,6.7307,6.4115,5.8496,5.5843,5.5563,5.3601
26.88,6.8191,6.855,6.7939,6.8181,6.7353,6.8462,6.7608,6.3751,5.7679,5.5213,5.6267,5.3793
26.96,6.7294,6.949,6.7852,6.8352,6.7701,6.8389,6.8369,6.353,5.8377,5.5758,5.603,5.3681
27.04,6.6583,7.0414,6.7678,6.8338,6.8119,6.8789,6.9136,6.3378,5.9022,5.6212,5.5614,5.354
27.12,6.7607,6.9981,6.793,6.819,6.8994,6.8985,6.8666,6.3454,5.9212,5.6044,5.5329,5.3089
27.2,6.8165,6.953,6.8098,6.818,7.0213,6.9006,6.8386,6.3505,5.9737,5.5926,5.5109,5.2584
27.28,6.8272,6.9333,6.8915,6.8628,6.9895,6.8858,6.8766,6.3573,5.9138,5.5356,5.4593,5.3111
27.36,6.8592,6.9218,7.0162,6.856,6.9516,6.8762,6.8627,6.3629,5.8381,5.4607,5.4274,5.365
27.44,6.7952,6.9088,6.9579,6.7894,6.9722,6.8315,6.8553,6.2931,5.8204,5.5004,5.3304,5.3194
27.52,6.7273,6.8841,6.8897,6.7788,6.9387,6.7837,6.8702,6.2647,5.7917,5.5339,5.2018,5.2713
27.6,6.7186,6.8855,6.8997,6.7947,6.9032,6.7797,6.8668,6.2963,5.7781,5.513,5.1774,5.2695
27.68,6.9506,6.8382,7.0624,7.0396,6.8873,6.5855,6.8408,6.5158,5.741,5.5319,5.5011,5.3121
27.76,6.9547,6.8378,6.966,6.9048,6.843,6.7038,6.8711,6.3955,5.7521,5.5745,5.4418,5.2792
27.84,6.981,6.8469,6.8781,6.76,6.7996,6.8336,6.8841,6.2821,5.7839,5.5738,5.3611,5.2469
27.92,6.972,6.8658,6.8208,6.7911,6.8367,6.8609,6.8804,6.2361,5.7576,5.4868,5.3178,5.2395
28,6.9699,6.8548,6.7862,6.8449,6.8908,6.9009,6.8698,6.2125,5.7061,5.4217,5.277,5.2175
28.08,6.953,6.8438,6.8738,6.8128,6.8635,6.9355,6.7739,6.216,5.6956,5.4543,5.357,5.2967
28.16,6.8842,6.9222,6.9842,6.744,6.8045,6.9888,6.7233,6.2329,5.7464,5.4977,5.4223,5.4177
28.24,6.8903,6.8981,6.9197,6.8264,6.84,7.0211,6.9042,6.2294,5.7525,5.5576,5.2556,5.3824
28.32,6.9609,6.7771,6.7919,6.9134,6.9118,6.9956,7.0548,6.183,5.7137,5.6025,5.1257,5.3066
28.4,6.9834,6.7479,6.7536,6.8931,6.9327,6.9682,7.0503,6.1568,5.7028,5.593,5.1332,5.2867
28.48,6.9468,6.8888,6.8632,6.7187,6.8135,6.9799,6.8551,6.3642,5.6646,5.6451,5.273,5.2366
28.56,6.8902,6.8375,6.8759,6.7618,6.8543,6.9228,6.8842,6.3269,5.7126,5.5901,5.2545,5.2518
28.64,6.8273,6.7973,6.8672,6.7614,6.878,6.8523,6.9307,6.2274,5.7662,5.542,5.2474,5.2741
28.72,6.8608,6.7935,6.9047,6.7628,6.8612,6.7991,6.8851,6.1781,5.728,5.5495,5.2895,5.3007
28.8,6.9615,6.7849,6.926,6.7493,6.8751,6.8079,6.8442,6.1559,5.7239,5.5513,5.3099,5.3025
28.88,7.0145,6.792,6.9433,6.7621,6.8546,6.8647,6.7701,6.1652,5.7607,5.5515,5.2863,5.2616
28.96,6.9849,6.7836,6.9801,6.8164,6.8065,6.8632,6.7036,6.1805,5.759,5.5311,5.2565,5.2848
29.04,6.9215,6.8211,6.9605,6.8462,6.8406,6.7674,6.7621,6.1941,5.7591,5.5436,5.2268,5.2658
29.12,6.9126,6.9062,6.9414,6.8576,6.8893,6.722,6.8011,6.184,5.7798,5.5771,5.2297,5.1508
29.2,6.9727,6.9513,6.8969,6.8191,6.8548,6.7705,6.678,6.199,5.8816,5.5741,5.3095,5.1268
29.28,7.044,6.9619,6.8364,6.7464,6.8218,6.801,6.5596,6.2409,5.9567,5.5313,5.3401,5.1879
29.36,7.024,6.9297,6.748,6.6416,6.807,6.8429,6.5981,6.309,5.8126,5.539,5.32,5.2289
29.44,6.9721,6.9003,6.6862,6.5638,6.7742,6.873,6.6534,6.3701,5.6716,5.5988,5.3368,5.2404
29.52,6.9319,6.8825,6.7234,6.5563,6.7515,6.8827,6.7205,6.3383,5.6679,5.648,5.3522,5.2394
29.6,6.9085,6.8638,6.7681,6.561,6.7515,6.8969,6.7831,6.2835,5.6944,5.6709,5.3778,5.2352
29.68,6.8545,6.8276,6.8277,6.7114,6.6757,6.9683,6.8223,6.3242,5.7306,5.6181,5.3175,5.1993
29.76,6.7902,6.8008,6.8284,6.8393,6.61,7.0226,6.8581,6.4065,5.7708,5.5656,5.2614,5.1834
29.84,6.9633,6.8565,6.7916,6.7556,6.7253,6.9201,6.8451,6.3191,5.8056,5.4701,5.2814,5.2292
29.92,7.1511,6.8952,6.799,6.7322,6.8105,6.8347,6.8181,6.2045,5.7985,5.3567,5.2631,5.2574
30,7.0197,6.842,6.8023,6.7916,6.8312,6.8489,6.772,6.2111,5.7072,5.3631,5.2549,5.2509
30.08,6.9093,6.8018,6.7943,6.8117,6.8839,6.8997,6.7553,6.1983,5.6655,5.4169,5.2697,5.2622
30.16,6.9792,6.862,6.7614,6.8203,6.892,6.9642,6.7529,6.199,5.6907,5.4483,5.2684,5.254
30.24,7.0552,6.9188,6.7558,6.8445,6.8797,6.9834,6.7127,6.2368,5.7177,5.4418,5.253,5.2218
30.32,7.0558,6.8796,6.85,6.8591,6.8897,6.9049,6.7197,6.2031,5.6668,5.4368,5.2391,5.2547
30.4,7.0083,6.8546,6.9318,6.8633,6.8636,6.8454,6.7489,6.1651,5.6135,5.4346,5.2217,5.2678
30.48,6.9909,6.8732,6.898,6.8386,6.7949,6.8182,6.7481,6.225,5.7242,5.4092,5.1813,5.257
30.56,7.0391,6.9012,6.8604,6.8275,6.7995,6.7557,6.741,6.2994,5.7938,5.4186,5.1917,5.2925
30.64,7.0159,6.8471,6.9727,6.8931,6.8789,6.7681,6.6946,6.2058,5.6748,5.4558,5.2593,5.3067
30.72,6.8958,6.7596,7.0666,6.9241,6.9533,6.8045,6.6606,6.0822,5.6178,5.4343,5.2895,5.2826
30.8,6.8965,6.8375,6.9279,6.8673,6.9287,6.8735,6.7251,6.0955,5.6247,5.3971,5.3024,5.1612
30.88,6.9518,6.9564,6.8384,6.8338,6.893,6.9734,6.7634,6.1102,5.6115,5.3977,5.3242,5.1086
30.96,6.9184,6.9486,6.82,6.8619,6.892,6.9327,6.6936,6.1119,5.6794,5.369,5.3358,5.1432
31.04,6.9175,6.926,6.7927,6.8972,6.862,6.8786,6.6557,6.1266,5.7251,5.3573,5.3403,5.1217
31.12,6.9055,6.9557,6.834,6.7999,6.8301,6.876,6.7401,6.1214,5.7117,5.3322,5.2711,5.1202
31.2,6.8993,6.9657,6.8675,6.6927,6.7905,6.8742,6.8064,6.1282,5.6943,5.285,5.1996,5.1298
31.28,6.9749,6.9119,6.8546,6.637,6.8692,6.8462,6.789,6.16,5.6384,5.335,5.1367,5.2253
31.36,6.9857,6.8591,6.8476,6.587,6.9696,6.7932,6.78,6.1887,5.5864,5.3538,5.0941,5.3181
31.44,6.9891,6.7975,6.9467,6.6372,6.9311,6.8274,6.7871,6.1854,5.6802,5.3067,5.2148,5.2992
31.52,7.0279,6.7425,6.9921,6.6758,6.9021,6.8773,6.7928,6.1955,5.8232,5.3389,5.2995,5.2714
31.6,7.0311,6.7361,6.946,6.6654,6.9063,6.8726,6.7905,6.2141,5.8523,5.3756,5.2725,5.2536
31.68,6.9072,6.7627,6.7732,6.6779,6.7291,6.7751,6.805,6.0621,5.6817,5.3177,5.1459,5.1318
31.76,6.9512,6.7945,6.8205,6.797,6.7877,6.8082,6.7118,6.0767,5.6325,5.3056,5.1368,5.1547
31.84,6.9836,6.8365,6.845,6.9326,6.8426,6.8718,6.6013,6.1264,5.5872,5.2762,5.1315,5.1901
31.92,6.9865,6.8436,6.8151,6.8954,6.8474,6.8979,6.7016,6.1667,5.5852,5.3256,5.1108,5.1856
32,6.9801,6.8636,6.7845,6.8488,6.849,6.9077,6.8144,6.1687,5.6285,5.4271,5.1076,5.1729
32.08,6.8971,6.8594,6.8224,6.7519,6.804,6.966,6.7927,6.091,5.7609,5.3951,5.1703,5.1239
32.16,6.769,6.8458,6.8384,6.6411,6.7686,7.0048,6.7635,6.0464,5.8611,5.3295,5.2306,5.069
32.24,6.8202,6.8563,6.846,6.65,6.7672,6.8676,6.767,6.0799,5.8289,5.2636,5.2015,5.0699
32.32,6.9738,6.8495,6.9094,6.6769,6.7667,6.7475,6.8152,6.0893,5.7994,5.2068,5.1627,5.0491
32.4,7.0219,6.8314,6.9408,6.6744,6.7682,6.7349,6.8388,6.0743,5.8043,5.1977,5.1553,5.0218
32.48,6.8254,7.1441,6.7838,6.8724,6.8154,6.6998,6.7025,6.0617,5.5574,5.3834,5.0517,5.0857
32.56,6.9548,7.0883,6.783,6.7806,6.8126,6.7417,6.7302,6.1048,5.5533,5.3131,5.0808,5.1169
32.64,7.0742,6.9784,6.7916,6.6981,6.7951,6.7477,6.7399,6.1354,5.5777,5.2179,5.1251,5.1334
32.72,7.0427,6.9069,6.7899,6.6285,6.7976,6.7815,6.6979,6.163,5.6076,5.2145,5.0559,5.1677
32.8,6.9765,6.8859,6.7734,6.5577,6.7948,6.7981,6.6888,6.23,5.6292,5.2254,4.9966,5.1939
32.88,6.9201,6.8683,6.825,6.6967,6.7026,6.7473,6.7023,6.1698,5.5898,5.2439,5.0754,5.1651
32.96,6.8602,6.8495,6.8553,6.853,6.65,6.7603,6.6855,6.0741,5.5495,5.2623,5.1255,5.1158
33.04,6.9365,6.8292,6.7542,6.7248,6.7592,6.9539,6.7661,6.0512,5.5357,5.2823,5.097,5.067
33.12,7.094,6.767,6.6911,6.6172,6.8478,7.1012,6.8838,6.0263,5.5198,5.3107,5.0486,5.0685
33.2,7.0327,6.7964,6.7416,6.7434,6.8359,6.9487,6.8137,6.0725,5.4867,5.313,5.0967,5.1043
33.28,6.924,6.8337,6.7742,6.8317,6.8124,6.8046,6.7273,6.1253,5.4556,5.3003,5.1813,5.0985
33.36,6.9881,6.8569,6.805,6.7355,6.791,6.8655,6.6957,6.0337,5.5013,5.3674,5.1588,5.0295
33.44,7.0585,6.9113,6.8423,6.6593,6.7481,6.9734,6.6628,5.947,5.5695,5.4376,5.1485,4.978
33.52,7.0056,6.9081,6.7982,6.6803,6.7733,6.9409,6.6652,5.9793,5.614,5.3175,5.096,5.0036
33.6,6.9603,6.9043,6.7506,6.6927,6.8603,6.8631,6.6707,6.0301,5.6397,5.1946,5.0554,5.0227
33.68,6.9648,6.9037,6.8188,6.7759,6.8821,6.8206,6.6859,6.1111,5.5992,5.23,5.0878,5.0316
33.76,6.9553,6.9032,6.9079,6.8458,6.8707,6.8117,6.7075,6.2054,5.5569,5.2994,5.0714,5.0314
33.84,6.9734,6.9554,6.9382,6.7614,6.8738,6.8631,6.6742,6.1544,5.6419,5.3243,4.9645,5.0195
33.92,6.9981,6.9613,6.9617,6.7054,6.8742,6.8805,6.6439,6.0545,5.7338,5.2951,4.8769,5.0267
34,6.9989,6.8859,6.9141,6.6107,6.7987,6.8294,6.7112,6.0394,5.6338,5.2318,4.9924,4.9823
34.08,6.9696,6.8663,6.8704,6.4963,6.7308,6.7759,6.7662,6.0285,5.5219,5.215,5.1119,4.9296
34.16,6.92,6.9388,6.8419,6.5707,6.8037,6.6826,6.6858,6.0596,5.4643,5.2134,5.1227,4.9527
34.24,6.8963,6.987,6.7904,6.679,6.875,6.6092,6.6323,6.11,5.4313,5.1967,5.1759,4.9871
34.32,6.8745,6.9901,6.8321,6.6401,6.8308,6.6904,6.6395,6.0765,5.4623,5.1443,5.2208,5.0415
34.4,6.8539,7.0017,6.8757,6.6094,6.7862,6.7952,6.5922,6.0557,5.4891,5.1007,5.2338,5.0807
34.48,6.7419,6.9644,6.9114,6.698,6.8049,6.7908,6.5968,5.9905,5.5248,5.204,5.1855,5.0262
34.56,6.6833,6.9169,6.9922,6.7398,6.8277,6.756,6.6578,5.9282,5.5533,5.3309,5.1045,4.9699
34.64,6.879,6.8862,6.9734,6.678,6.7585,6.7732,6.6887,6.0053,5.6104,5.3066,5.0153,4.9716
34.72,7.0305,6.8669,6.8943,6.6579,6.6726,6.7894,6.6879,6.0366,5.6645,5.2411,4.9873,5.0124
34.8,6.9974,6.859,6.8143,6.7055,6.7587,6.8417,6.7098,5.9293,5.5668,5.1932,5.0285,5.0157
34.88,6.9774,6.8266,6.7748,6.7159,6.8817,6.9037,6.7539,5.8731,5.4569,5.1621,5.0316,4.9818
34.96,6.9722,6.8104,6.8137,6.734,6.7912,6.8734,6.7046,5.9235,5.4792,5.1521,5.0891,4.9954
35.04,6.9432,6.8032,6.8575,6.7838,6.6897,6.8307,6.6386,5.9504,5.522,5.1517,5.1325,5.0152
35.12,6.8982,6.8332,6.9335,6.7396,6.727,6.7548,6.5894,5.9399,5.4889,5.1767,5.0492,5.0197
35.2,6.8249,6.9019,6.9926,6.6985,6.7497,6.7102,6.5605,5.9251,5.4642,5.1891,5.0052,5.0153
35.28,6.8568,6.9682,6.9183,6.6836,6.7911,6.8217,6.6242,5.937,5.472,5.1759,5.0251,4.9786
35.36,6.9973,6.9891,6.8264,6.6678,6.8862,6.919,6.6593,5.9952,5.4558,5.1524,5.0511,4.9661
35.44,7.0671,6.814,6.7999,6.6647,6.772,6.8644,6.6496,5.9538,5.5099,5.1454,5.0189,5.101
35.52,7.0149,6.6784,6.8083,6.6337,6.6043,6.786,6.6457,5.8685,5.5737,5.1505,4.9734,5.2193
